# Convergence Analysis with parameters:
#   scheme              : euler
#   Final time T        : 3.000000
#   Number of particles : 10000
#
# dt                  Strong              Weak-($h(X)=X$)     Weak-($h(X)=X^2$)   
  0.002564            0.058387            0.002378            0.004887            
  0.002809            0.062183            0.002179            0.008068            
  0.003052            0.066093            0.002504            0.004822            
  0.003297            0.068164            0.002957            0.006770            
  0.003542            0.071245            0.003826            0.009357            
  0.003788            0.074123            0.003257            0.012812            
  0.004032            0.077559            0.003968            0.014280            
  0.004274            0.080668            0.003839            0.008807            
  0.004518            0.084396            0.005535            0.011586            
  0.004762            0.086415            0.005066            0.009985            
  0.005008            0.089194            0.004220            0.014933            

# Order j             0.609 +- 0.004      1.225 +- 0.113      1.150 +- 0.168      
# Factor K            2.234 +- 0.055      3.324 +- 2.097      5.919 +- 5.537      

# Order j             0.612 +- 0.001      1.150 +- 0.035      1.155 +- 0.035      
# Factor K            2.272 +- 0.014      1.617 +- 0.320      5.984 +- 1.169      

  0.000366            0.017493            0.000373            0.001038            
  0.000610            0.024810            0.000336            0.000683            
  0.000855            0.030722            0.000542            0.002466            
  0.001099            0.035404            0.000688            0.003022            
  0.001343            0.039669            0.000933            0.002063            
  0.001587            0.044088            0.001235            0.003447            
  0.001832            0.047902            0.001701            0.004068            
  0.002076            0.051210            0.001244            0.006008            
  0.002320            0.055117            0.001624            0.005512            
  0.002564            0.058254            0.001880            0.005297            
  0.002809            0.061808            0.002278            0.007951            
  0.003052            0.064832            0.001838            0.004700            
  0.003297            0.068299            0.002257            0.006268            
  0.003542            0.071129            0.002669            0.009461            
  0.003788            0.074330            0.002322            0.013254            
  0.004032            0.077232            0.003146            0.014211            
  0.004274            0.081163            0.003552            0.009358            
  0.004518            0.083317            0.003842            0.011132            
  0.004762            0.086751            0.004456            0.010928            
  0.005008            0.088245            0.004365            0.015389            

# Order j             0.612 +- 0.004      1.255 +- 0.092      1.193 +- 0.168      
# Factor K            2.260 +- 0.051      3.279 +- 1.685      7.649 +- 7.156      

  0.000366            0.017459            0.000072            0.000927            
  0.000610            0.024994            0.000124            0.000650            
  0.000855            0.030515            0.000224            0.002647            
  0.001099            0.035809            0.000428            0.003234            
  0.001343            0.040114            0.000780            0.002315            
  0.001587            0.044332            0.001567            0.003559            
  0.001832            0.048209            0.001024            0.004448            
  0.002076            0.052329            0.001898            0.006593            
  0.002320            0.055059            0.002144            0.006179            
  0.002564            0.058988            0.001571            0.005551            
  0.002809            0.061725            0.001314            0.008439            
  0.003052            0.064928            0.002331            0.005087            
  0.003297            0.067784            0.002123            0.007250            
  0.003542            0.071148            0.002412            0.009319            
  0.003788            0.074455            0.002800            0.013648            
  0.004032            0.077750            0.002273            0.014176            
  0.004274            0.080144            0.003331            0.009499            
  0.004518            0.083766            0.002994            0.010215            
  0.004762            0.086290            0.003543            0.010638            
  0.005008            0.089132            0.003746            0.015667            

# Order j             0.607 +- 0.004      1.100 +- 0.118      1.091 +- 0.160      
# Factor K            2.210 +- 0.052      1.223 +- 0.805      4.397 +- 3.946      

  0.000366            0.017466            0.000124            0.000889            
  0.000610            0.024932            0.000314            0.000512            
  0.000855            0.030641            0.000896            0.002618            
  0.001099            0.035401            0.000512            0.002691            
  0.001343            0.039780            0.000123            0.001918            
  0.001587            0.043974            0.000732            0.003361            
  0.001832            0.048072            0.000945            0.003638            
  0.002076            0.051511            0.001318            0.005826            
  0.002320            0.055147            0.002087            0.005804            
  0.002564            0.058474            0.001925            0.005023            
  0.002809            0.061965            0.001646            0.007286            
  0.003052            0.065138            0.002038            0.004047            
  0.003297            0.068355            0.002274            0.006612            
  0.003542            0.071105            0.002635            0.009067            
  0.003788            0.074332            0.002062            0.012360            
  0.004032            0.077550            0.002730            0.013944            
  0.004274            0.080012            0.002732            0.009192            
  0.004518            0.083808            0.003741            0.009705            
  0.004762            0.087521            0.003851            0.011393            
  0.005008            0.089775            0.004379            0.015129            

# Order j             0.616 +- 0.005      1.352 +- 0.133      1.223 +- 0.173      
# Factor K            2.318 +- 0.063      5.153 +- 3.795      8.737 +- 8.396      

  0.000366            0.017379            0.000154            0.000953            
  0.000610            0.024898            0.000298            0.000594            
  0.000855            0.030305            0.000542            0.002793            
  0.001099            0.035026            0.000505            0.002612            
  0.001343            0.039914            0.000505            0.002068            
  0.001587            0.043471            0.001221            0.003906            
  0.001832            0.047138            0.001042            0.003882            
  0.002076            0.051168            0.001022            0.006094            
  0.002320            0.054925            0.001375            0.006045            
  0.002564            0.057959            0.001273            0.005289            
  0.002809            0.061610            0.002006            0.007882            
  0.003052            0.064860            0.002037            0.005142            
  0.003297            0.067090            0.001952            0.006564            
  0.003542            0.070279            0.002442            0.009966            
  0.003788            0.073214            0.003032            0.013765            
  0.004032            0.077134            0.003543            0.014560            
  0.004274            0.080020            0.002593            0.008661            
  0.004518            0.082826            0.002613            0.010960            
  0.004762            0.085719            0.003311            0.010426            
  0.005008            0.087475            0.004224            0.014151            

# Order j             0.609 +- 0.004      1.273 +- 0.127      1.101 +- 0.170      
# Factor K            2.203 +- 0.051      3.174 +- 2.250      4.546 +- 4.315      

  0.000366            0.017625            0.000330            0.000985            
  0.000610            0.025045            0.000320            0.000572            
  0.000855            0.030755            0.000314            0.002490            
  0.001099            0.036064            0.000572            0.002951            
  0.001343            0.040520            0.000332            0.001729            
  0.001587            0.044419            0.000760            0.003345            
  0.001832            0.047917            0.000616            0.003809            
  0.002076            0.051608            0.001107            0.005746            
  0.002320            0.055772            0.001131            0.005803            
  0.002564            0.058476            0.001287            0.005048            
  0.002809            0.062408            0.000843            0.008179            
  0.003052            0.066355            0.000914            0.004583            
  0.003297            0.068817            0.002261            0.006428            
  0.003542            0.071850            0.002197            0.009243            
  0.003788            0.074951            0.002620            0.012707            
  0.004032            0.077696            0.002937            0.013712            
  0.004274            0.080227            0.003948            0.008829            
  0.004518            0.083424            0.003501            0.010255            
  0.004762            0.087028            0.003206            0.010562            
  0.005008            0.089601            0.004627            0.015207            

# Order j             0.608 +- 0.004      1.873 +- 0.195      1.177 +- 0.171      
# Factor K            2.223 +- 0.049      87.682 +- 93.741    6.778 +- 6.462      

  0.000366            0.017485            0.000372            0.000951            
  0.000610            0.024816            0.000057            0.000409            
  0.000855            0.030446            0.000183            0.002211            
  0.001099            0.035270            0.000668            0.002676            
  0.001343            0.040017            0.000897            0.001661            
  0.001587            0.044408            0.001345            0.002948            
  0.001832            0.047990            0.000937            0.003444            
  0.002076            0.051991            0.001438            0.005601            
  0.002320            0.055320            0.001278            0.004929            
  0.002564            0.059126            0.001271            0.005130            
  0.002809            0.061886            0.002049            0.007274            
  0.003052            0.065201            0.002211            0.004079            
  0.003297            0.068572            0.003151            0.006687            
  0.003542            0.071118            0.003053            0.009020            
  0.003788            0.074403            0.003114            0.013568            
  0.004032            0.078297            0.003355            0.013546            
  0.004274            0.080809            0.003249            0.008301            
  0.004518            0.084061            0.003710            0.010007            
  0.004762            0.087806            0.004471            0.011021            
  0.005008            0.089668            0.004779            0.014905            

# Order j             0.617 +- 0.004      1.408 +- 0.099      1.260 +- 0.190      
# Factor K            2.339 +- 0.060      7.989 +- 4.391      10.615 +- 11.250    

  0.000366            0.017716            0.000119            0.001115            
  0.000610            0.025066            0.000956            0.001036            
  0.000855            0.030792            0.000725            0.002700            
  0.001099            0.035518            0.000823            0.002920            
  0.001343            0.039976            0.001055            0.002461            
  0.001587            0.043865            0.001242            0.003958            
  0.001832            0.048093            0.001698            0.004372            
  0.002076            0.052019            0.001880            0.006186            
  0.002320            0.055397            0.002246            0.005646            
  0.002564            0.058505            0.002916            0.004806            
  0.002809            0.061200            0.002447            0.007406            
  0.003052            0.064511            0.002032            0.004450            
  0.003297            0.067836            0.002537            0.007048            
  0.003542            0.070536            0.003134            0.009215            
  0.003788            0.074660            0.003348            0.013015            
  0.004032            0.077144            0.003881            0.014718            
  0.004274            0.079873            0.004039            0.009786            
  0.004518            0.082338            0.003852            0.010169            
  0.004762            0.085746            0.003427            0.010666            
  0.005008            0.090351            0.004711            0.014671            

# Order j             0.607 +- 0.006      0.975 +- 0.087      1.115 +- 0.165      
# Factor K            2.201 +- 0.073      0.759 +- 0.372      4.899 +- 4.509      

  0.000366            0.017511            0.000272            0.000886            
  0.000610            0.024855            0.000395            0.000524            
  0.000855            0.030492            0.000340            0.002210            
  0.001099            0.035709            0.000207            0.002541            
  0.001343            0.040021            0.000934            0.001646            
  0.001587            0.044139            0.000709            0.003379            
  0.001832            0.047746            0.000295            0.003286            
  0.002076            0.051485            0.001490            0.005499            
  0.002320            0.054792            0.001073            0.005143            
  0.002564            0.058083            0.001933            0.004617            
  0.002809            0.062044            0.001337            0.006892            
  0.003052            0.065365            0.002110            0.004272            
  0.003297            0.068060            0.002189            0.005597            
  0.003542            0.070566            0.002575            0.008889            
  0.003788            0.074347            0.002386            0.012539            
  0.004032            0.077389            0.001727            0.013350            
  0.004274            0.080406            0.002971            0.007723            
  0.004518            0.083257            0.002780            0.009162            
  0.004762            0.086915            0.002507            0.010119            
  0.005008            0.090280            0.004777            0.014110            

# Order j             0.615 +- 0.005      1.362 +- 0.214      1.203 +- 0.193      
# Factor K            2.306 +- 0.071      4.848 +- 5.742      7.304 +- 7.878      

  0.000366            0.017547            0.000303            0.000789            
  0.000610            0.024875            0.000534            0.000320            
  0.000855            0.030781            0.000305            0.002253            
  0.001099            0.035752            0.000215            0.002667            
  0.001343            0.039808            0.000677            0.001616            
  0.001587            0.044231            0.000972            0.003252            
  0.001832            0.048302            0.000635            0.003677            
  0.002076            0.052260            0.001272            0.005503            
  0.002320            0.055508            0.001490            0.005342            
  0.002564            0.059393            0.001575            0.004544            
  0.002809            0.062624            0.002078            0.007493            
  0.003052            0.066150            0.002002            0.004723            
  0.003297            0.068981            0.001613            0.006378            
  0.003542            0.071904            0.001738            0.008831            
  0.003788            0.075818            0.002526            0.013498            
  0.004032            0.077967            0.002146            0.013732            
  0.004274            0.081568            0.001817            0.008760            
  0.004518            0.084302            0.002631            0.009987            
  0.004762            0.087631            0.002734            0.010558            
  0.005008            0.091658            0.003550            0.015431            

# Order j             0.620 +- 0.005      1.090 +- 0.131      1.257 +- 0.189      
# Factor K            2.401 +- 0.062      0.962 +- 0.704      10.476 +- 11.034    

  0.000366            0.017422            0.000290            0.001208            
  0.000610            0.024929            0.000376            0.000823            
  0.000855            0.030768            0.000528            0.002828            
  0.001099            0.036105            0.000586            0.003134            
  0.001343            0.040451            0.000885            0.002539            
  0.001587            0.044360            0.000540            0.003725            
  0.001832            0.048463            0.001022            0.004496            
  0.002076            0.052189            0.001316            0.005952            
  0.002320            0.056099            0.001019            0.006111            
  0.002564            0.058512            0.001896            0.005176            
  0.002809            0.062222            0.001392            0.007160            
  0.003052            0.065691            0.001798            0.004968            
  0.003297            0.069256            0.002494            0.007329            
  0.003542            0.071902            0.002939            0.009273            
  0.003788            0.074626            0.002227            0.013471            
  0.004032            0.077233            0.002618            0.013977            
  0.004274            0.080485            0.002915            0.008766            
  0.004518            0.083669            0.003813            0.009813            
  0.004762            0.087610            0.002806            0.010795            
  0.005008            0.091158            0.003473            0.015475            

# Order j             0.612 +- 0.006      1.196 +- 0.123      1.098 +- 0.163      
# Factor K            2.285 +- 0.076      2.000 +- 1.376      4.453 +- 4.059      

  0.000366            0.017637            0.000212            0.001029            
  0.000610            0.024792            0.000424            0.000432            
  0.000855            0.030875            0.000248            0.002817            
  0.001099            0.035534            0.000777            0.002852            
  0.001343            0.040372            0.001138            0.002207            
  0.001587            0.044128            0.000736            0.003075            
  0.001832            0.048003            0.000959            0.003470            
  0.002076            0.052485            0.001884            0.006356            
  0.002320            0.055411            0.001422            0.005703            
  0.002564            0.058817            0.001500            0.004912            
  0.002809            0.062099            0.001616            0.007108            
  0.003052            0.065764            0.002557            0.003811            
  0.003297            0.068413            0.002376            0.006194            
  0.003542            0.071583            0.002820            0.008540            
  0.003788            0.074076            0.003434            0.013050            
  0.004032            0.077813            0.003436            0.013827            
  0.004274            0.080751            0.002964            0.008693            
  0.004518            0.083648            0.002885            0.008973            
  0.004762            0.085785            0.003471            0.009484            
  0.005008            0.088946            0.004357            0.014074            

# Order j             0.605 +- 0.003      1.178 +- 0.115      1.109 +- 0.194      
# Factor K            2.189 +- 0.038      2.034 +- 1.301      4.397 +- 4.772      

  0.000366            0.017632            0.000349            0.000820            
  0.000610            0.024800            0.000362            0.000606            
  0.000855            0.030684            0.000602            0.002125            
  0.001099            0.035734            0.001052            0.002460            
  0.001343            0.040316            0.001156            0.001663            
  0.001587            0.044148            0.001542            0.003369            
  0.001832            0.048487            0.001268            0.003482            
  0.002076            0.051920            0.001421            0.005509            
  0.002320            0.055627            0.002155            0.005493            
  0.002564            0.058269            0.002064            0.004581            
  0.002809            0.061267            0.001556            0.007249            
  0.003052            0.064814            0.001915            0.004267            
  0.003297            0.068207            0.002229            0.006206            
  0.003542            0.071671            0.002935            0.009604            
  0.003788            0.074456            0.002855            0.012426            
  0.004032            0.077944            0.002627            0.013850            
  0.004274            0.080544            0.002549            0.008487            
  0.004518            0.083642            0.003759            0.009147            
  0.004762            0.087078            0.003910            0.010135            
  0.005008            0.090860            0.004386            0.015372            

# Order j             0.615 +- 0.006      1.051 +- 0.106      1.232 +- 0.195      
# Factor K            2.310 +- 0.078      1.007 +- 0.600      8.931 +- 9.693      

  0.000366            0.017423            0.000314            0.000991            
  0.000610            0.024610            0.000438            0.000600            
  0.000855            0.030568            0.000280            0.002471            
  0.001099            0.035599            0.000307            0.002832            
  0.001343            0.040066            0.000861            0.001852            
  0.001587            0.043560            0.000560            0.003881            
  0.001832            0.047624            0.001221            0.003980            
  0.002076            0.050993            0.001175            0.005564            
  0.002320            0.055024            0.001125            0.006033            
  0.002564            0.057885            0.001024            0.004815            
  0.002809            0.061265            0.002058            0.007264            
  0.003052            0.064220            0.001923            0.004053            
  0.003297            0.066803            0.002797            0.006731            
  0.003542            0.069667            0.002179            0.009423            
  0.003788            0.073649            0.002131            0.012813            
  0.004032            0.076377            0.002637            0.013105            
  0.004274            0.079299            0.002853            0.008886            
  0.004518            0.083134            0.003334            0.010138            
  0.004762            0.085385            0.003396            0.009773            
  0.005008            0.088384            0.004411            0.014284            

# Order j             0.607 +- 0.005      1.423 +- 0.132      1.122 +- 0.167      
# Factor K            2.175 +- 0.066      7.229 +- 5.275      4.863 +- 4.528      

  0.000366            0.017412            0.000437            0.001055            
  0.000610            0.024668            0.000299            0.000594            
  0.000855            0.030631            0.001151            0.002416            
  0.001099            0.035643            0.001300            0.002419            
  0.001343            0.040053            0.001582            0.002006            
  0.001587            0.044210            0.001302            0.003551            
  0.001832            0.047862            0.001668            0.003851            
  0.002076            0.051379            0.001738            0.005486            
  0.002320            0.054776            0.002587            0.005720            
  0.002564            0.058510            0.002934            0.005299            
  0.002809            0.060873            0.002783            0.007573            
  0.003052            0.064729            0.003377            0.005004            
  0.003297            0.067375            0.003466            0.006956            
  0.003542            0.070888            0.003608            0.009213            
  0.003788            0.074032            0.003851            0.013651            
  0.004032            0.076759            0.003689            0.013810            
  0.004274            0.079543            0.003344            0.008733            
  0.004518            0.082827            0.004105            0.010222            
  0.004762            0.086155            0.004117            0.010173            
  0.005008            0.087831            0.004812            0.014322            

# Order j             0.605 +- 0.004      0.870 +- 0.066      1.137 +- 0.167      
# Factor K            2.161 +- 0.052      0.460 +- 0.171      5.417 +- 5.057      

  0.000366            0.017312            0.000379            0.000910            
  0.000610            0.024858            0.000521            0.000384            
  0.000855            0.030420            0.000707            0.002095            
  0.001099            0.035366            0.000851            0.002361            
  0.001343            0.039640            0.000926            0.001616            
  0.001587            0.043733            0.001175            0.003131            
  0.001832            0.047782            0.000938            0.003702            
  0.002076            0.051080            0.001846            0.005372            
  0.002320            0.054752            0.001743            0.004868            
  0.002564            0.058794            0.001933            0.004313            
  0.002809            0.060992            0.002450            0.007068            
  0.003052            0.064597            0.001868            0.003676            
  0.003297            0.068316            0.003285            0.005948            
  0.003542            0.070433            0.002561            0.008269            
  0.003788            0.074620            0.002383            0.012508            
  0.004032            0.077135            0.003151            0.013432            
  0.004274            0.080570            0.003950            0.008009            
  0.004518            0.083551            0.002798            0.009538            
  0.004762            0.085952            0.003757            0.008978            
  0.005008            0.089123            0.004303            0.014104            

# Order j             0.615 +- 0.004      1.051 +- 0.112      1.214 +- 0.205      
# Factor K            2.296 +- 0.058      1.030 +- 0.645      7.649 +- 8.743      

  0.000366            0.017337            0.000269            0.001017            
  0.000610            0.024625            0.000293            0.000822            
  0.000855            0.030602            0.000439            0.002492            
  0.001099            0.035860            0.000755            0.002727            
  0.001343            0.040114            0.000615            0.002055            
  0.001587            0.044328            0.001051            0.003603            
  0.001832            0.047653            0.001242            0.003786            
  0.002076            0.052058            0.001466            0.005844            
  0.002320            0.054082            0.001358            0.004820            
  0.002564            0.058527            0.001014            0.005173            
  0.002809            0.061112            0.001014            0.007532            
  0.003052            0.064910            0.002354            0.003777            
  0.003297            0.068192            0.001928            0.005810            
  0.003542            0.071277            0.002257            0.008525            
  0.003788            0.074418            0.002169            0.012437            
  0.004032            0.077218            0.002178            0.013228            
  0.004274            0.080393            0.002711            0.007821            
  0.004518            0.083378            0.003257            0.009304            
  0.004762            0.086979            0.002068            0.009699            
  0.005008            0.089022            0.003452            0.012752            

# Order j             0.612 +- 0.005      1.056 +- 0.139      1.068 +- 0.177      
# Factor K            2.270 +- 0.067      0.815 +- 0.636      3.388 +- 3.358      

  0.000366            0.017422            0.000103            0.000939            
  0.000610            0.024797            0.000093            0.000647            
  0.000855            0.030828            0.000254            0.002460            
  0.001099            0.035471            0.000292            0.002728            
  0.001343            0.040105            0.000486            0.001800            
  0.001587            0.043831            0.000202            0.003233            
  0.001832            0.048019            0.000273            0.003586            
  0.002076            0.051231            0.000342            0.005844            
  0.002320            0.054269            0.000791            0.005040            
  0.002564            0.058058            0.000469            0.004542            
  0.002809            0.061236            0.000915            0.007507            
  0.003052            0.064675            0.000985            0.004200            
  0.003297            0.067679            0.001572            0.006579            
  0.003542            0.070602            0.001145            0.008626            
  0.003788            0.074472            0.001660            0.012367            
  0.004032            0.077217            0.001704            0.014542            
  0.004274            0.079603            0.002092            0.007735            
  0.004518            0.083230            0.002767            0.009791            
  0.004762            0.085863            0.002133            0.009821            
  0.005008            0.089246            0.002579            0.013859            

# Order j             0.611 +- 0.005      1.870 +- 0.181      1.154 +- 0.194      
# Factor K            2.236 +- 0.063      53.854 +- 53.526    5.664 +- 6.129      

  0.000366            0.017584            0.000238            0.000886            
  0.000610            0.025168            0.000354            0.000440            
  0.000855            0.030594            0.000081            0.002308            
  0.001099            0.035544            0.000361            0.002811            
  0.001343            0.039586            0.000283            0.001755            
  0.001587            0.043949            0.000239            0.002924            
  0.001832            0.047981            0.000877            0.003601            
  0.002076            0.051592            0.000672            0.005559            
  0.002320            0.055417            0.000952            0.005448            
  0.002564            0.058482            0.001017            0.004866            
  0.002809            0.062064            0.001105            0.006964            
  0.003052            0.064892            0.000907            0.003394            
  0.003297            0.067819            0.000920            0.006113            
  0.003542            0.071004            0.001180            0.008575            
  0.003788            0.074242            0.001669            0.011759            
  0.004032            0.077016            0.001627            0.013137            
  0.004274            0.081108            0.001882            0.008508            
  0.004518            0.083425            0.002167            0.009843            
  0.004762            0.086288            0.001897            0.009044            
  0.005008            0.090128            0.002113            0.014719            

# Order j             0.613 +- 0.005      1.302 +- 0.126      1.205 +- 0.191      
# Factor K            2.280 +- 0.064      2.138 +- 1.500      7.370 +- 7.841      

  0.000366            0.017628            0.000117            0.000728            
  0.000610            0.024787            0.000062            0.000385            
  0.000855            0.030689            0.000563            0.002727            
  0.001099            0.035801            0.000672            0.002655            
  0.001343            0.040350            0.001194            0.001568            
  0.001587            0.044325            0.001241            0.003382            
  0.001832            0.047782            0.001111            0.003471            
  0.002076            0.051554            0.001329            0.005714            
  0.002320            0.055358            0.001548            0.005282            
  0.002564            0.058790            0.001347            0.005161            
  0.002809            0.061820            0.001325            0.007174            
  0.003052            0.064543            0.001387            0.003168            
  0.003297            0.067937            0.001676            0.006058            
  0.003542            0.072325            0.002501            0.008451            
  0.003788            0.074960            0.002145            0.013073            
  0.004032            0.077441            0.002769            0.013391            
  0.004274            0.081541            0.002396            0.008598            
  0.004518            0.083965            0.003132            0.010145            
  0.004762            0.086969            0.002532            0.009832            
  0.005008            0.089702            0.002970            0.014104            

# Order j             0.614 +- 0.005      0.988 +- 0.104      1.198 +- 0.197      
# Factor K            2.307 +- 0.065      0.557 +- 0.325      7.247 +- 7.962      

  0.000366            0.017483            0.000157            0.001036            
  0.000610            0.024791            0.000524            0.000533            
  0.000855            0.030683            0.000961            0.002324            
  0.001099            0.035703            0.000250            0.002851            
  0.001343            0.039978            0.000977            0.002046            
  0.001587            0.044080            0.000200            0.003526            
  0.001832            0.047921            0.000565            0.004258            
  0.002076            0.051757            0.001515            0.005781            
  0.002320            0.055513            0.001600            0.005500            
  0.002564            0.058162            0.001333            0.004741            
  0.002809            0.062751            0.001919            0.008011            
  0.003052            0.065822            0.002326            0.004855            
  0.003297            0.069009            0.002143            0.007288            
  0.003542            0.071330            0.002369            0.009631            
  0.003788            0.075180            0.001864            0.013449            
  0.004032            0.078158            0.002881            0.014222            
  0.004274            0.081219            0.004201            0.009021            
  0.004518            0.083444            0.002664            0.010746            
  0.004762            0.086600            0.002369            0.010126            
  0.005008            0.089371            0.003298            0.014672            

# Order j             0.613 +- 0.003      1.108 +- 0.189      1.143 +- 0.169      
# Factor K            2.287 +- 0.042      1.184 +- 1.249      5.691 +- 5.362      

# Order j             0.612 +- 0.001      1.170 +- 0.027      1.158 +- 0.026      
# Factor K            2.267 +- 0.011      1.793 +- 0.275      6.058 +- 0.879      

# Order j             0.612 +- 0.001      1.170 +- 0.027      1.158 +- 0.026      
# Factor K            2.267 +- 0.011      1.793 +- 0.275      6.058 +- 0.879      

